time,loopdelay,magangle,magtemp,magx,magy,magz,step_count
33.4848,150,66,53,-1290,16313,0,37
33.4862,150,65,53,-796,16624,0,37
33.4877,150,65,53,-796,16624,0,37
33.4893,150,63,53,58,17045,0,37
33.4909,150,63,53,823,17386,0,37
33.4925,150,61,53,823,17386,0,37
33.4941,150,60,53,1129,17543,0,37
33.4957,150,60,53,883,17433,0,37
33.4973,150,61,53,883,17433,0,37
33.4988,150,61,53,253,17155,0,37
33.5004,150,62,53,253,16799,0,37
33.5017,150,64,53,-476,16799,0,37
33.5032,150,65,53,-836,16603,0,37
33.5048,150,65,53,-836,16603,0,37
33.5064,150,64,53,-578,16738,0,37
33.508,150,64,53,-59,16985,0,37
33.5096,150,63,53,-59,16985,0,37
33.5112,150,62,53,408,17221,0,37
33.5129,150,62,53,578,17305,0,37
33.5145,150,61,53,578,17252,0,37
33.516,150,62,53,462,17252,0,37
33.5175,150,62,53,121,17094,0,37
33.519,150,63,53,121,17094,0,37
33.5205,150,64,53,-321,16871,0,37
33.5221,150,64,53,-321,16871,0,37
33.5237,150,64,53,-590,16721,0,37
33.5253,150,64,53,-498,16783,0,37
33.5269,150,64,53,-498,16783,0,37
33.5286,150,63,53,-196,16920,0,37
33.5302,150,63,53,68,17073,0,37
33.5317,150,63,54,161,17087,0,37
33.5332,150,62,54,161,17087,0,37
33.535,150,63,53,71,17052,0,37
33.5364,150,63,53,-142,16944,0,37
33.538,150,63,53,-142,16944,0,37
33.5396,150,63,53,-358,16835,0,37
33.5412,150,64,53,-358,16794,0,37
33.5428,150,64,53,-444,16794,0,37
33.5444,150,64,53,-339,16837,0,37
