time [s],magx,magy,magz,step_count,
46.7509,-15632,17149,nan,58,
46.7607,-15712,16395,nan,58,
46.7709,-15602,17100,nan,58,
46.7807,-15663,16822,nan,58,
46.7909,-15648,16870,nan,58,
46.8009,-15639,16935,nan,58,
46.8106,-15639,16887,nan,58,
46.8209,-15653,16862,nan,58,
46.8307,-15650,16893,nan,58,
46.8409,-15638,16886,nan,58,
46.8508,-15639,16876,nan,58,
46.8607,-15650,16890,nan,58,
46.8709,-15647,16888,nan,58,
46.8807,-15632,16890,nan,58,
46.8909,-15640,16892,nan,58,
46.9009,-15633,16880,nan,58,
46.9107,-16168,13041,nan,59,
46.9209,-16437,11106,nan,59,
46.9307,-16176,13220,nan,59,
46.9409,-16292,10620,nan,59,
46.9507,-16202,12068,nan,59,
46.9607,-16252,11454,nan,59,
46.9709,-16225,11732,nan,59,
46.9807,-16230,11583,nan,59,
46.9909,-16219,11629,nan,59,
47.0008,-16223,11650,nan,59,
47.0107,-16223,11625,nan,59,
47.0209,-16230,11608,nan,59,
47.0307,-16221,11633,nan,59,
47.0409,-16239,11634,nan,59,
47.0509,-16227,11626,nan,59,
47.0607,-16252,11636,nan,59,
47.0709,-16230,11635,nan,59,
47.0807,-16230,11621,nan,59,
47.0909,-16221,11620,nan,59,
47.1008,-16229,11626,nan,59,
47.1107,-16352,7422,nan,60,
47.1209,-16304,1062,nan,60,
47.1307,-16367,4586,nan,60,
47.1409,-16190,1914,nan,60,
47.1507,-16262,2724,nan,60,
47.1607,-16246,2878,nan,60,
47.1709,-16234,2546,nan,60,
47.1807,-16260,2716,nan,60,
47.1909,-16265,2724,nan,60,
47.2008,-16261,2661,nan,60,
47.2107,-16269,2671,nan,60,
47.2209,-16257,2686,nan,60,
47.2307,-16261,2682,nan,60,
47.2409,-16240,2691,nan,60,
47.2507,-16254,2699,nan,60,
47.2607,-16265,2688,nan,60,
47.2708,-16261,2679,nan,60,
47.2807,-16256,2690,nan,60,
47.2909,-16243,2688,nan,60,
47.3009,-16241,2685,nan,60,
47.3107,-15821,-1828,nan,61,
47.3209,-15978,-1306,nan,61,
47.3308,-15933,-857,nan,61,
47.3409,-15901,-1594,nan,61,
47.3507,-15915,-1063,nan,61,
47.3607,-15930,-1182,nan,61,
47.3709,-15910,-1265,nan,61,
47.3807,-15925,-1179,nan,61,
47.3909,-15922,-1224,nan,61,
47.4009,-15922,-1230,nan,61,
47.4107,-15924,-1211,nan,61,
47.4209,-15919,-1220,nan,61,
47.4307,-15918,-1227,nan,61,
47.4409,-15928,-1219,nan,61,
47.4509,-15931,-1232,nan,61,
47.4607,-15906,-1216,nan,61,
47.4709,-15921,-1223,nan,61,
47.4807,-15926,-1235,nan,61,
47.4909,-15921,-1221,nan,61,
47.5008,-15903,-1217,nan,61,
47.5107,-15007,-7050,nan,62,
47.5209,-15499,-4750,nan,62,
47.5307,-15188,-6098,nan,62,
47.5409,-15282,-5441,nan,62,
47.5509,-15281,-5312,nan,62,
47.5607,-15256,-5419,nan,62,
47.5709,-15274,-5518,nan,62,
47.5807,-15282,-5408,nan,62,
47.5909,-15278,-5518,nan,62,
47.6009,-15284,-5447,nan,62,
47.6107,-15279,-5468,nan,62,
47.6209,-15281,-5478,nan,62,
47.6308,-15277,-5483,nan,62,
47.6409,-15273,-5470,nan,62,
47.6508,-15271,-5470,nan,62,
47.6607,-15283,-5483,nan,62,
47.6709,-15275,-5479,nan,62,
47.6806,-15291,-5471,nan,62,
47.6909,-15289,-5468,nan,62,
47.7008,-15283,-5478,nan,62,
47.7107,-14002,-11886,nan,63,
47.7209,-13269,-15283,nan,63,
47.7307,-13947,-12466,nan,63,
47.7409,-13418,-14196,nan,63,
47.7509,-13332,-14482,nan,63,
47.7608,-13251,-14666,nan,63,
47.7709,-13329,-14504,nan,63,
47.7807,-13294,-14522,nan,63,
47.7907,-13280,-14579,nan,63,
47.8008,-13292,-14533,nan,63,
47.8106,-13294,-14520,nan,63,
47.8209,-13286,-14537,nan,63,
47.8307,-13272,-14541,nan,63,
47.8409,-13281,-14534,nan,63,
47.8509,-13285,-14539,nan,63,
47.8607,-13290,-14529,nan,63,
47.8709,-13294,-14537,nan,63,
47.8807,-13288,-14537,nan,63,
47.8909,-13273,-14527,nan,63,
47.9009,-13304,-14540,nan,63,
47.9107,-11332,-19649,nan,64,
47.9209,-12440,-16958,nan,64,
47.9308,-11843,-18394,nan,64,
47.9409,-11928,-18226,nan,64,
47.9509,-11944,-18151,nan,64,
47.9607,-11886,-18283,nan,64,
47.9709,-11895,-18279,nan,64,
47.9807,-11920,-18199,nan,64,
47.9909,-11904,-18275,nan,64,
48.0008,-11896,-18230,nan,64,
48.0107,-11923,-18234,nan,64,
48.0209,-11907,-18245,nan,64,
48.0307,-11888,-18251,nan,64,
48.0409,-11905,-18240,nan,64,
48.0509,-11911,-18247,nan,64,
48.0607,-11909,-18234,nan,64,
48.0709,-11908,-18247,nan,64,
48.0807,-11900,-18233,nan,64,
48.0909,-11896,-18235,nan,64,
48.1008,-11902,-18239,nan,65,
48.1106,-10168,-23265,nan,65,
48.1209,-11093,-20356,nan,65,
48.1307,-10367,-21791,nan,65,
48.1409,-10755,-21053,nan,65,
48.1509,-10658,-21233,nan,65,
48.1607,-10712,-21116,nan,65,
48.1709,-10647,-21236,nan,65,
48.1807,-10701,-21131,nan,65,
48.1909,-10664,-21156,nan,65,
48.2008,-10680,-21183,nan,65,
48.2107,-10699,-21144,nan,65,
48.2209,-10680,-21177,nan,65,
48.2308,-10692,-21172,nan,65,
48.2409,-10688,-21167,nan,65,
48.2508,-10690,-21159,nan,65,
48.2607,-10695,-21156,nan,65,
48.2709,-10693,-21164,nan,65,
48.2808,-10687,-21157,nan,65,
48.2909,-10694,-21167,nan,65,
48.3008,-10691,-21159,nan,66,
48.3108,-8356,-26569,nan,66,
48.3207,-7057,-27117,nan,66,
48.3307,-8967,-24270,nan,66,
48.3409,-8778,-24452,nan,66,
48.3508,-9014,-24121,nan,66,
48.3607,-8810,-24380,nan,66,
48.3709,-8947,-24210,nan,66,
48.3808,-8903,-24229,nan,66,
48.3909,-8879,-24299,nan,66,
48.4009,-8908,-24251,nan,66,
48.4107,-8917,-24257,nan,66,
48.4209,-8891,-24293,nan,66,
48.4307,-8917,-24259,nan,66,
48.4409,-8914,-24273,nan,66,
48.4509,-8908,-24267,nan,66,
48.4607,-8888,-24260,nan,66,
48.4708,-8908,-24257,nan,66,
48.4808,-8908,-24267,nan,66,
48.4909,-8901,-24260,nan,66,
48.5009,-8910,-24258,nan,67,
48.5107,-5764,-28593,nan,67,
48.5209,-5030,-28591,nan,67,
48.5307,-4425,-29813,nan,67,
48.5409,-5635,-28727,nan,67,
48.5508,-4861,-29439,nan,67,
48.5607,-4999,-29335,nan,67,
48.5709,-4943,-29368,nan,67,
48.5807,-4976,-29346,nan,67,
48.5909,-4916,-29397,nan,67,
48.6009,-4957,-29360,nan,67,
48.6107,-4962,-29370,nan,67,
48.6209,-4943,-29387,nan,67,
48.6307,-4966,-29358,nan,67,
48.6409,-4940,-29357,nan,67,
48.6508,-4938,-29360,nan,67,
48.6607,-4949,-29367,nan,67,
48.6709,-4949,-29386,nan,67,
48.6807,-4935,-29358,nan,67,
48.6909,-4953,-29377,nan,67,
48.7009,-4939,-29364,nan,68,
48.7107,-2275,-31161,nan,68,
48.7209,-3610,-30098,nan,68,
48.7307,-3054,-30687,nan,68,
48.7409,-3238,-30556,nan,68,
48.7509,-3279,-30520,nan,68,
48.7607,-3252,-30546,nan,68,
48.7709,-3244,-30527,nan,68,
48.7808,-3272,-30530,nan,68,
48.7909,-3243,-30537,nan,68,
48.8009,-3259,-30526,nan,68,
48.8107,-3262,-30539,nan,68,
48.8209,-3249,-30542,nan,68,
48.8307,-3270,-30536,nan,68,
48.8409,-3243,-30537,nan,68,
48.8508,-3261,-30539,nan,68,
48.8607,-3246,-30532,nan,68,
48.8709,-3275,-30530,nan,68,
48.8807,-3267,-30536,nan,68,
48.8909,-3251,-30537,nan,68,
48.9009,-3272,-30532,nan,69,
48.9107,102,-32291,nan,69,
48.9209,456,-32320,nan,69,
48.9307,-990,-31834,nan,69,
48.9409,-1406,-31794,nan,69,
48.9507,-1656,-31628,nan,69,
48.9606,-1473,-31718,nan,69,
48.9709,-1514,-31703,nan,69,
48.9808,-1574,-31677,nan,69,
48.9909,-1511,-31705,nan,69,
49.0009,-1513,-31709,nan,69,
49.0107,-1534,-31685,nan,69,
49.0209,-1536,-31697,nan,69,
49.0307,-1507,-31691,nan,69,
49.0409,-1535,-31690,nan,69,
49.0509,-1544,-31686,nan,69,
49.0607,-1524,-31685,nan,69,
49.0709,-1510,-31697,nan,69,
49.0807,-1531,-31699,nan,69,
49.0909,-1520,-31682,nan,69,
49.1007,-1535,-31689,nan,70,
49.1107,3072,-32258,nan,70,
49.1209,1472,-32320,nan,70,
49.1307,2831,-32252,nan,70,
49.1409,1370,-32318,nan,70,
49.1509,2514,-32282,nan,70,
49.1607,1938,-32300,nan,70,
49.1709,2178,-32293,nan,70,
49.1808,2035,-32299,nan,70,
49.1909,2117,-32301,nan,70,
49.2007,2085,-32297,nan,70,
49.2106,2065,-32305,nan,70,
49.2209,2087,-32298,nan,70,
49.2307,2097,-32298,nan,70,
49.2409,2066,-32302,nan,70,
49.2509,2095,-32297,nan,70,
49.2607,2093,-32297,nan,70,
49.2709,2077,-32292,nan,70,
49.2807,2080,-32298,nan,70,
49.2909,2090,-32296,nan,70,
49.3009,2092,-32307,nan,71,
49.3107,5453,-31513,nan,71,
49.3209,3266,-32320,nan,71,
49.3307,4476,-32033,nan,71,
49.3409,4235,-32168,nan,71,
49.3509,4239,-32112,nan,71,
49.3607,4241,-32110,nan,71,
49.3709,4258,-32107,nan,71,
49.3809,4233,-32118,nan,71,
49.3907,4264,-32096,nan,71,
49.4007,4262,-32119,nan,71,
49.4107,4244,-32120,nan,71,
49.4209,4264,-32111,nan,71,
49.4307,4258,-32112,nan,71,
49.4409,4246,-32105,nan,71,
49.4508,4265,-32110,nan,71,
49.4607,4247,-32111,nan,71,
49.4709,4241,-32105,nan,71,
49.4807,4259,-32110,nan,71,
49.4909,4249,-32100,nan,71,
49.5009,4309,-32134,nan,72,
49.5107,7906,-29644,nan,72,
49.5209,7454,-30167,nan,72,
49.5307,7554,-30030,nan,72,
49.5409,7867,-29786,nan,72,
49.5509,7982,-29661,nan,72,
49.5607,7848,-29803,nan,72,
49.5709,7878,-29774,nan,72,
49.5807,7910,-29741,nan,72,
49.5908,7863,-29774,nan,72,
49.6008,7863,-29780,nan,72,
49.6107,7879,-29741,nan,72,
49.6209,7879,-29754,nan,72,
49.6307,7866,-29755,nan,72,
49.6409,7875,-29749,nan,72,
49.6508,7882,-29755,nan,72,
49.6607,7880,-29770,nan,72,
49.6709,7882,-29762,nan,72,
49.6807,7902,-29751,nan,72,
49.6909,7897,-29757,nan,72,
49.7009,8029,-29791,nan,73,
49.7107,10295,-27089,nan,73,
49.7209,8741,-29120,nan,73,
49.7307,9573,-28072,nan,73,
49.7409,9181,-28548,nan,73,
49.7508,9322,-28392,nan,73,
49.7607,9250,-28492,nan,73,
49.7709,9285,-28432,nan,73,
49.7808,9257,-28445,nan,73,
49.7909,9262,-28456,nan,73,
49.8009,9297,-28458,nan,73,
49.8107,9292,-28456,nan,73,
49.8209,9278,-28453,nan,73,
49.8308,9262,-28457,nan,73,
49.8409,9263,-28440,nan,73,
49.8508,9266,-28447,nan,73,
49.8607,9274,-28453,nan,73,
49.8709,9279,-28451,nan,73,
49.8808,9261,-28453,nan,73,
49.8909,9292,-28440,nan,73,
49.9009,9546,-28278,nan,74,
49.9107,11995,-24260,nan,74,
49.9209,10391,-27073,nan,74,
49.9307,11386,-25045,nan,74,
49.9409,10649,-26350,nan,74,
49.9507,11079,-25616,nan,74,
49.9607,10884,-25954,nan,74,
49.9709,10972,-25790,nan,74,
49.9807,10932,-25878,nan,74,
49.9909,10928,-25866,nan,74,
50.0009,10965,-25842,nan,74,
50.0107,10950,-25854,nan,74,
50.0209,10944,-25852,nan,74,
50.0307,10946,-25841,nan,74,
50.0407,10955,-25847,nan,74,
50.0507,10945,-25849,nan,74,
50.0607,10945,-25846,nan,74,
50.0709,10945,-25846,nan,74,
50.0807,10950,-25849,nan,74,
50.0908,10947,-25851,nan,74,
50.1008,11309,-25467,nan,75,
50.1107,14080,-17956,nan,75,
50.1209,13252,-21100,nan,75,
50.1307,13458,-20411,nan,75,
50.1409,13715,-19461,nan,75,
50.1509,13720,-19453,nan,75,
50.1607,13631,-19715,nan,75,
50.1709,13706,-19481,nan,75,
50.1807,13684,-19526,nan,75,
50.1909,13675,-19598,nan,75,
50.2008,13690,-19519,nan,75,
50.2106,13685,-19538,nan,75,
50.2209,13666,-19570,nan,75,
50.2307,13686,-19543,nan,75,
50.2409,13687,-19538,nan,75,
50.2509,13685,-19552,nan,75,
50.2607,13677,-19556,nan,75,
50.2708,13700,-19554,nan,75,
50.2807,13691,-19564,nan,75,
50.2909,13693,-19545,nan,75,
50.3009,13698,-18343,nan,76,
50.3107,14881,-14763,nan,76,
50.3209,14377,-17026,nan,76,
50.3307,14730,-14949,nan,76,
50.3409,14490,-16020,nan,76,
50.3508,14621,-15507,nan,76,
50.3607,14574,-15726,nan,76,
50.3709,14577,-15615,nan,76,
50.3807,14589,-15646,nan,76,
50.3909,14574,-15659,nan,76,
50.4009,14601,-15630,nan,76,
50.4107,14582,-15670,nan,76,
50.4209,14600,-15644,nan,76,
50.4308,14599,-15645,nan,76,
50.4409,14601,-15649,nan,76,
50.4508,14579,-15652,nan,76,
50.4607,14593,-15655,nan,76,
50.4707,14598,-15645,nan,76,
50.4807,14595,-15644,nan,76,
50.4908,14587,-15657,nan,76,
50.5008,14690,-13880,nan,77,
50.5107,15375,-10933,nan,77,
50.5209,15049,-13471,nan,77,
50.5307,15194,-11986,nan,77,
50.5409,15020,-13096,nan,77,
50.5508,15119,-12526,nan,77,
50.5607,15076,-12821,nan,77,
50.5709,15085,-12770,nan,77,
50.5807,15101,-12694,nan,77,
50.5908,15088,-12773,nan,77,
50.6009,15099,-12731,nan,77,
50.6107,15088,-12716,nan,77,
50.6209,15071,-12749,nan,77,
50.6307,15098,-12738,nan,77,
50.6409,15091,-12731,nan,77,
50.6508,15092,-12729,nan,77,
50.6607,15093,-12729,nan,77,
50.6708,15096,-12737,nan,77,
50.6807,15095,-12744,nan,77,
50.6909,15088,-12744,nan,77,
50.7007,15230,-12325,nan,78,
50.7107,15769,-1492,nan,78,
50.7208,15655,-6133,nan,78,
50.7307,15490,-9141,nan,78,
50.7409,15549,-7929,nan,78,
50.7508,15522,-8224,nan,78,
50.7607,15511,-8307,nan,78,
50.7709,15518,-8128,nan,78,
50.7807,15529,-8255,nan,78,
50.7909,15515,-8248,nan,78,
50.8009,15540,-8189,nan,78,
50.8107,15526,-8252,nan,78,
50.8209,15506,-8235,nan,78,
50.8307,15513,-8207,nan,78,
50.8409,15514,-8220,nan,78,
50.8509,15511,-8245,nan,78,
50.8608,15526,-8217,nan,78,
50.8709,15525,-8227,nan,78,
50.8807,15525,-8223,nan,78,
50.8909,15522,-8237,nan,78,
50.9008,15638,-7562,nan,79,
50.9107,15466,4467,nan,79,
50.9209,15843,-2165,nan,79,
50.9308,15575,2311,nan,79,
50.9409,15678,-780,nan,79,
50.9509,15584,1901,nan,79,
50.9607,15625,457,nan,79,
50.9709,15594,1176,nan,79,
50.9809,15601,998,nan,79,
50.9909,15603,930,nan,79,
51.0007,15602,1038,nan,79,
51.0107,15621,950,nan,79,
51.0209,15603,964,nan,79,
51.0307,15617,995,nan,79,
51.0409,15595,982,nan,79,
51.0508,15607,980,nan,79,
51.0607,15603,973,nan,79,
51.0708,15598,985,nan,79,
51.0808,15597,981,nan,79,
51.0909,15610,980,nan,79,
51.1008,15622,2673,nan,80,
51.1107,15203,7129,nan,80,
51.1209,15493,4018,nan,80,
51.1307,15270,5680,nan,80,
51.1409,15378,4839,nan,80,
51.1508,15357,5168,nan,80,
51.1607,15327,4979,nan,80,
51.1708,15342,5106,nan,80,
51.1807,15362,5070,nan,80,
51.1909,15347,5035,nan,80,
51.2008,15367,5076,nan,80,
51.2107,15343,5052,nan,80,
51.2209,15350,5042,nan,80,
51.2307,15348,5054,nan,80,
51.2409,15351,5043,nan,80,
51.2508,15356,5053,nan,80,
51.2607,15361,5058,nan,80,
51.2709,15357,5050,nan,80,
51.2808,15350,5044,nan,80,
51.2908,15357,5052,nan,80,
51.3008,15131,7300,nan,81,
51.3108,13585,15830,nan,81,
51.3209,14491,10499,nan,81,
51.3308,14913,8440,nan,81,
51.3408,14870,8967,nan,81,
51.3509,14859,9144,nan,81,
51.3607,14918,8801,nan,81,
51.3709,14869,9021,nan,81,
51.3808,14879,8982,nan,81,
51.3909,14899,8917,nan,81,
51.4007,14887,8925,nan,81,
51.4108,14868,8986,nan,81,
51.4209,14889,8950,nan,81,
51.4308,14892,8937,nan,81,
51.4409,14878,8961,nan,81,
51.4508,14884,8954,nan,81,
51.4607,14886,8955,nan,81,
51.4709,14877,8941,nan,81,
51.4808,14892,8951,nan,81,
51.4909,14877,8939,nan,81,
51.5008,14502,11133,nan,82,
51.5108,11933,21556,nan,82,
51.5209,13828,16990,nan,82,
51.5308,12971,17848,nan,82,
51.5407,13150,17080,nan,82,
51.5507,12836,18089,nan,82,
51.5608,13102,17218,nan,82,
51.5709,12995,17563,nan,82,
51.5807,13014,17486,nan,82,
51.5909,13046,17443,nan,82,
51.6008,13018,17483,nan,82,
51.6107,13006,17487,nan,82,
51.6209,13027,17482,nan,82,
51.6307,13025,17474,nan,82,
51.6408,13018,17490,nan,82,
51.6508,13027,17479,nan,82,
51.6607,13021,17485,nan,82,
51.6709,13037,17486,nan,82,
51.6808,13027,17484,nan,82,
51.6909,13024,17485,nan,82,
51.7008,11931,20660,nan,83,
51.7108,11454,22524,nan,83,
51.7209,12021,20573,nan,83,
51.7307,11172,22206,nan,83,
51.7409,11572,21506,nan,83,
51.7509,11415,21941,nan,83,
51.7606,11501,21722,nan,83,
51.7709,11439,21820,nan,83,
51.7807,11467,21810,nan,83,
51.7909,11473,21778,nan,83,
51.8009,11456,21806,nan,83,
51.8108,11480,21800,nan,83,
51.8209,11472,21801,nan,83,
51.8307,11461,21790,nan,83,
51.8409,11478,21794,nan,83,
51.8509,11465,21801,nan,83,
51.8607,11456,21792,nan,83,
51.8709,11478,21801,nan,83,
51.8808,11479,21807,nan,83,
51.8909,11474,21792,nan,83,
51.9008,9957,25315,nan,84,
51.9107,7567,29555,nan,84,
51.9209,8908,27371,nan,84,
51.9307,7854,28838,nan,84,
51.9409,8197,28407,nan,84,
51.9509,8160,28451,nan,84,
51.9607,8065,28587,nan,84,
51.9709,8146,28479,nan,84,
51.9808,8126,28500,nan,84,
51.9909,8079,28532,nan,84,
52.0007,8135,28522,nan,84,
52.0107,8111,28511,nan,84,
52.0209,8134,28511,nan,84,
52.0308,8119,28511,nan,84,
52.0409,8119,28525,nan,84,
52.0509,8127,28504,nan,84,
52.0608,8128,28514,nan,84,
52.0709,8130,28512,nan,84,
52.0806,8127,28521,nan,84,
52.0909,8096,28524,nan,84,
52.1007,6293,30733,nan,85,
52.1107,6400,30761,nan,85,
52.1209,6727,30282,nan,85,
52.1307,6280,30813,nan,85,
52.1409,6623,30497,nan,85,
52.1508,6493,30534,nan,85,
52.1607,6504,30549,nan,85,
52.1709,6542,30514,nan,85,
52.1808,6516,30552,nan,85,
52.1908,6523,30528,nan,85,
52.2008,6514,30525,nan,85,
52.2107,6522,30525,nan,85,
52.2208,6518,30557,nan,85,
52.2307,6530,30527,nan,85,
52.2408,6539,30544,nan,85,
52.2508,6518,30528,nan,85,
52.2608,6522,30528,nan,85,
52.2709,6530,30527,nan,85,
52.2807,6521,30517,nan,85,
52.2909,6511,30516,nan,85,
52.3008,3710,32672,nan,86,
52.3107,4849,32623,nan,86,
52.3209,4114,32672,nan,86,
52.3307,4402,32672,nan,86,
52.3409,4445,32672,nan,86,
52.3509,4379,32672,nan,86,
52.3607,4307,32672,nan,86,
52.3709,4378,32672,nan,86,
52.3808,4305,32672,nan,86,
52.3909,4356,32672,nan,86,
52.4008,4351,32672,nan,86,
52.4108,4338,32672,nan,86,
52.4209,4333,32672,nan,86,
52.4308,4344,32672,nan,86,
52.4408,4339,32672,nan,86,
52.4509,4334,32672,nan,86,
52.4607,4356,32672,nan,86,
52.4709,4345,32672,nan,86,
52.4807,4350,32672,nan,86,
52.4908,4352,32672,nan,86,
52.5008,1381,32672,nan,87,
52.5108,-441,32672,nan,87,
52.5209,844,32672,nan,87,
52.5308,-470,32672,nan,87,
52.5409,45,32672,nan,87,
52.5508,-73,32672,nan,87,
52.5607,-208,32672,nan,87,
52.5709,-91,32672,nan,87,
52.5808,-146,32672,nan,87,
52.5909,-151,32672,nan,87,
52.6008,-146,32672,nan,87,
52.6107,-141,32672,nan,87,
52.6208,-152,32672,nan,87,
52.6307,-148,32672,nan,87,
52.6408,-132,32672,nan,87,
52.6507,-131,32672,nan,87,
52.6608,-138,32672,nan,87,
52.6709,-151,32672,nan,87,
52.6807,-131,32672,nan,87,
52.6908,-138,32672,nan,87,
52.7006,-3106,32672,nan,88,
52.7106,-1703,32672,nan,88,
52.7208,-2440,32672,nan,88,
52.7308,-2512,32672,nan,88,
52.7408,-2389,32672,nan,88,
52.7507,-2494,32672,nan,88,
52.7607,-2482,32672,nan,88,
52.7709,-2422,32672,nan,88,
52.7808,-2481,32672,nan,88,
52.7909,-2453,32672,nan,88,
52.8008,-2450,32672,nan,88,
52.8107,-2485,32672,nan,88,
52.8209,-2457,32672,nan,88,
52.8308,-2468,32672,nan,88,
52.8409,-2466,32672,nan,88,
52.8508,-2454,32672,nan,88,
52.8607,-2460,32672,nan,88,
52.8709,-2465,32672,nan,88,
52.8808,-2461,32672,nan,88,
52.8909,-2452,32672,nan,89,
52.9008,-5628,32672,nan,89,
52.9107,-3800,32672,nan,89,
52.9209,-4574,32672,nan,89,
52.9308,-4193,32672,nan,89,
52.9409,-4273,32672,nan,89,
52.9508,-4231,32672,nan,89,
52.9606,-4300,32672,nan,89,
52.9709,-4221,32672,nan,89,
52.9808,-4267,32672,nan,89,
52.9909,-4254,32672,nan,89,
53.0008,-4236,32672,nan,89,
53.0108,-4272,32672,nan,89,
53.0208,-4243,32672,nan,89,
53.0307,-4245,32672,nan,89,
53.0409,-4254,32672,nan,89,
53.0508,-4254,32672,nan,89,
53.0607,-4256,32672,nan,89,
53.0709,-4248,32672,nan,89,
53.0808,-4251,32672,nan,89,
53.0909,-4242,32672,nan,90,
53.1008,-8328,32672,nan,90,
53.1107,-8981,32672,nan,90,
53.1209,-6676,32672,nan,90,
53.1308,-6699,32672,nan,90,
53.1409,-6517,32672,nan,90,
53.1507,-6721,32672,nan,90,
53.1607,-6547,32672,nan,90,
53.1709,-6591,32672,nan,90,
53.1808,-6637,32672,nan,90,
53.1909,-6575,32672,nan,90,
53.2008,-6602,32672,nan,90,
53.2106,-6619,32672,nan,90,
53.2209,-6597,32672,nan,90,
53.2308,-6601,32672,nan,90,
53.2409,-6590,32672,nan,90,
53.2509,-6607,32672,nan,90,
53.2607,-6619,32672,nan,90,
53.2708,-6598,32672,nan,90,
53.2808,-6603,32672,nan,90,
53.2909,-6608,32672,nan,91,
53.3008,-11770,28908,nan,91,
53.3107,-10067,31934,nan,91,
53.3208,-11381,29589,nan,91,
53.3307,-10410,31070,nan,91,
53.3408,-11082,30073,nan,91,
53.3507,-10976,30208,nan,91,
53.3608,-11061,30069,nan,91,
53.3709,-10981,30159,nan,91,
53.3807,-11051,30060,nan,91,
53.3909,-11042,30096,nan,91,
53.4009,-11023,30119,nan,91,
53.4108,-11048,30097,nan,91,
53.4209,-11041,30082,nan,91,
53.4307,-11037,30090,nan,91,
53.4409,-11026,30094,nan,91,
53.4508,-11041,30091,nan,91,
53.4607,-11027,30098,nan,91,
53.4709,-11031,30099,nan,91,
53.4808,-11040,30101,nan,91,
53.4909,-11033,30106,nan,92,
53.5008,-13076,25444,nan,92,
53.5108,-12034,28698,nan,92,
53.521,-12641,27556,nan,92,
53.5308,-12631,27558,nan,92,
53.5409,-12543,27726,nan,92,
53.5507,-12600,27633,nan,92,
53.5606,-12571,27657,nan,92,
53.5707,-12561,27681,nan,92,
53.5806,-12584,27671,nan,92,
53.5906,-12568,27661,nan,92,
53.6007,-12571,27653,nan,92,
53.6107,-12577,27665,nan,92,
53.6208,-12575,27662,nan,92,
53.6308,-12563,27661,nan,92,
53.6408,-12571,27661,nan,92,
53.6508,-12569,27677,nan,92,
53.6608,-12569,27661,nan,92,
53.6709,-12571,27645,nan,92,
53.6806,-12576,27654,nan,92,
53.6908,-12568,27674,nan,93,
53.7007,-14637,19605,nan,93,
53.7108,-15160,21187,nan,93,
53.7209,-13989,23951,nan,93,
53.7308,-13853,24306,nan,93,
53.7408,-13761,24583,nan,93,
53.7508,-13861,24243,nan,93,
53.7606,-13803,24432,nan,93,
53.7709,-13790,24444,nan,93,
53.7808,-13828,24395,nan,93,
53.7908,-13824,24368,nan,93,
53.8008,-13818,24401,nan,93,
53.8108,-13814,24414,nan,93,
53.8209,-13820,24398,nan,93,
53.8308,-13828,24402,nan,93,
53.8408,-13813,24389,nan,93,
53.8508,-13815,24387,nan,93,
53.8608,-13822,24400,nan,93,
53.8709,-13803,24398,nan,93,
53.8808,-13815,24395,nan,93,
53.8909,-13846,24396,nan,94,
53.9008,-15865,15514,nan,94,
53.9107,-15714,19954,nan,94,
53.9209,-16016,14155,nan,94,
53.9308,-15391,18472,nan,94,
53.9409,-15788,15832,nan,94,
53.9508,-15575,17132,nan,94,
53.9608,-15660,16611,nan,94,
53.971,-15615,16925,nan,94,
53.9808,-15653,16825,nan,94,
53.9909,-15661,16783,nan,94,
54.0008,-15632,16823,nan,94,
54.0107,-15639,16829,nan,94,
54.0209,-15628,16816,nan,94,
54.0307,-15646,16812,nan,94,
54.0409,-15646,16809,nan,94,
54.0508,-15632,16823,nan,94,
54.0606,-15634,16811,nan,94,
54.0709,-15652,16812,nan,94,
54.0808,-15627,16814,nan,94,
54.0909,-15645,16813,nan,95,
54.1009,-16351,8837,nan,95,
54.1108,-16167,14217,nan,95,
54.1209,-16271,10768,nan,95,
54.1308,-16210,11865,nan,95,
54.1409,-16220,11632,nan,95,
54.1508,-16218,11578,nan,95,
54.1607,-16222,11574,nan,95,
54.1709,-16207,11614,nan,95,
54.1808,-16216,11579,nan,95,
54.1909,-16237,11576,nan,95,
54.2008,-16214,11588,nan,95,
54.2107,-16218,11593,nan,95,
54.2207,-16227,11598,nan,95,
54.2307,-16216,11588,nan,95,
54.2408,-16225,11579,nan,95,
54.2508,-16237,11589,nan,95,
54.2608,-16222,11597,nan,95,
54.2709,-16224,11599,nan,95,
54.2808,-16228,11595,nan,95,
54.2909,-16220,11600,nan,96,
54.3008,-16226,3208,nan,96,
54.3107,-16321,3575,nan,96,
54.3209,-16304,2530,nan,96,
54.3308,-16263,3163,nan,96,
54.3409,-16203,2346,nan,96,
54.3508,-16230,2764,nan,96,
54.3608,-16234,2735,nan,96,
54.3708,-16235,2595,nan,96,
54.3808,-16230,2671,nan,96,
54.3909,-16242,2674,nan,96,
54.4008,-16219,2686,nan,96,
54.4107,-16231,2661,nan,96,
54.4209,-16264,2671,nan,96,
54.4308,-16234,2660,nan,96,
54.4409,-16232,2669,nan,96,
54.4508,-16235,2662,nan,96,
54.4607,-16225,2663,nan,96,
54.4709,-16231,2664,nan,96,
54.4808,-16228,2658,nan,96,
54.4908,-16236,2583,nan,97,
54.5008,-15607,-3864,nan,97,
54.5108,-16075,217,nan,97,
