time [s],magangle,magx,magy,step_count,
25.9109,270,-7906,-25708,66,
25.9212,269.667,-8057,-25465,66,
25.931,269.667,-8034,-25518,66,
25.9412,269.667,-8058,-25478,66,
25.9512,269.667,-8041,-25484,66,
25.9609,269.667,-8056,-25502,66,
25.9712,269.667,-8037,-25481,66,
25.981,269.667,-8060,-25515,66,
25.9912,269.667,-8057,-25510,66,
26.001,269.667,-8030,-25482,66,
26.0109,269.667,-8048,-25509,66,
26.0212,269.667,-8022,-25479,66,
26.0309,269.667,-8049,-25519,66,
26.0411,269.667,-8094,-25403,65,
26.0512,250.288,-12660,-16848,65,
26.061,267,-9076,-24077,65,
26.0712,254.245,-11544,-19530,65,
26.081,264,-10103,-22436,65,
26.0912,258.921,-11296,-20069,65,
26.1009,263.333,-10277,-22089,65,
26.111,258.921,-11308,-20038,65,
26.1211,263,-10419,-21907,65,
26.131,259.64,-11221,-20575,65,
26.1412,261.666,-10700,-21309,65,
26.1511,260.667,-10991,-20704,65,
26.1609,261.333,-10816,-21065,65,
26.1712,261,-10903,-20893,65,
26.181,261,-10895,-20943,65,
26.1912,261,-10867,-20983,65,
26.2011,261,-10891,-20938,65,
26.2109,261,-10897,-20954,65,
26.2212,261,-10900,-20956,65,
26.231,261,-10895,-20947,65,
26.2412,260.667,-10917,-20805,64,
26.2511,239.929,-13349,-15637,64,
26.2609,258.561,-11792,-18743,64,
26.2712,247.949,-12778,-16144,64,
26.2811,256.043,-11779,-18707,64,
26.2912,249.487,-12654,-16413,64,
26.3011,255.324,-11876,-18512,64,
26.3109,251.367,-12433,-17129,64,
26.3212,253.885,-12082,-17947,64,
26.331,252.446,-12280,-17452,64,
26.3411,253.525,-12181,-17737,64,
26.3512,253.165,-12235,-17605,64,
26.361,253.165,-12228,-17636,64,
26.3712,253.165,-12203,-17648,64,
26.381,253.165,-12183,-17610,64,
26.3912,253.165,-12226,-17631,64,
26.401,253.165,-12202,-17632,64,
26.411,253.165,-12218,-17642,64,
26.4212,253.165,-12227,-17631,64,
26.431,253.165,-12220,-17610,64,
26.4411,252.806,-12638,-16382,63,
26.4511,226.913,-15094,-6612,63,
26.461,239.395,-13366,-14251,63,
26.4712,236.192,-13871,-12755,63,
26.4811,229.024,-14776,-8419,63,
26.4912,233.167,-14227,-11559,63,
26.5011,235.658,-13845,-12777,63,
26.511,239.573,-13364,-14349,63,
26.5212,237.794,-13616,-13494,63,
26.531,239.039,-13460,-14109,63,
26.5411,238.505,-13552,-13772,63,
26.5509,238.683,-13522,-13910,63,
26.5609,238.683,-13518,-13960,63,
26.5708,238.505,-13532,-13855,63,
26.581,238.683,-13514,-13874,63,
26.5912,238.683,-13522,-13906,63,
26.601,238.683,-13526,-13872,63,
26.6109,238.683,-13531,-13891,63,
26.6211,238.683,-13517,-13880,63,
26.6309,238.683,-13535,-13888,63,
26.6409,236.548,-13736,-12858,62,
26.651,214.755,-16004,488,62,
26.6609,231.744,-14309,-10395,62,
26.6712,221.108,-15767,-1488,62,
26.6812,229.552,-14628,-6901,62,
26.6912,224.538,-15322,-4561,62,
26.7011,226.385,-15087,-6238,62,
26.7109,224.67,-15343,-4687,62,
26.7212,226.385,-15109,-6192,62,
26.731,224.538,-15329,-4572,62,
26.7412,226.253,-15097,-5590,62,
26.7511,225.198,-15241,-5198,62,
26.7609,225.594,-15199,-5523,62,
26.7709,225.462,-15212,-5393,62,
26.7809,225.462,-15221,-5365,62,
26.7912,225.594,-15198,-5473,62,
26.801,225.33,-15231,-5353,62,
26.8109,225.462,-15225,-5383,62,
26.8212,225.462,-15218,-5417,62,
26.8311,225.462,-15205,-5410,62,
26.8412,224.01,-15370,-4129,61,
26.851,209.614,-16008,1585,61,
26.8609,222.559,-15561,-2911,61,
26.8712,212.657,-15771,-1007,61,
26.8809,220.844,-15741,-1344,61,
26.8911,218.951,-15839,-351,61,
26.9011,221.372,-15689,-1771,61,
26.9109,218.252,-15874,-183,61,
26.9212,220.976,-15749,-1135,61,
26.931,220.053,-15800,-757,61,
26.9412,220.448,-15824,-908,61,
26.9512,220.448,-15787,-932,61,
26.961,220.317,-15810,-802,61,
26.9712,220.448,-15805,-927,61,
26.981,220.448,-15782,-866,61,
26.991,220.317,-15782,-859,61,
27.001,220.448,-15806,-889,61,
27.0109,220.448,-15808,-877,61,
27.021,220.448,-15801,-875,61,
27.031,220.448,-15803,-867,61,
27.0411,214.755,-15888,3389,60,
27.0511,197.67,-16044,9706,60,
27.061,209.228,-15967,1778,60,
27.0712,204.015,-16108,5227,60,
27.0811,199.447,-16080,8450,60,
27.091,200.733,-16119,7414,60,
27.1009,199.802,-16114,8058,60,
27.1109,200.154,-16111,7676,60,
27.1212,199.802,-16135,8162,60,
27.1311,200,-16088,7875,60,
27.1412,199.921,-16117,7978,60,
27.1511,199.921,-16131,8001,60,
27.161,200,-16120,7932,60,
27.1709,199.921,-16111,7951,60,
27.181,199.921,-16104,7984,60,
27.1911,199.921,-16104,7948,60,
27.2011,199.921,-16093,7963,60,
27.211,199.921,-16098,7970,60,
27.2212,199.921,-16095,7948,60,
27.231,199.921,-16127,7967,60,
27.2411,196.604,-15917,11380,59,
27.2511,195.419,-15812,12584,59,
27.2609,196.959,-15950,10980,59,
27.2712,194.709,-15783,13252,59,
27.2812,197.67,-15996,10345,59,
27.2911,194.945,-15789,12673,59,
27.3011,197.078,-15949,10890,59,
27.3109,195.893,-15865,12076,59,
27.3211,196.604,-15942,11354,59,
27.331,196.249,-15898,11763,59,
27.3411,196.486,-15896,11529,59,
27.3511,196.367,-15921,11551,59,
27.3614,196.367,-15895,11636,59,
27.3709,196.367,-15916,11599,59,
27.3807,196.367,-15919,11601,59,
27.3911,196.367,-15899,11616,59,
27.401,196.367,-15895,11608,59,
27.4109,196.367,-15909,11607,59,
27.4212,196.367,-15906,11607,59,
27.4309,196.367,-15898,11605,59,
27.4412,191.984,-15401,15765,58,
27.4511,190.681,-15233,17041,58,
27.4609,190.8,-15271,16985,58,
27.4712,191.392,-15320,14659,58,
27.481,190.563,-14964,18483,58,
27.4912,192.34,-15500,15440,58,
27.501,190,-15080,17772,58,
27.5109,191.511,-15374,16164,58,
27.5212,190.444,-15153,17304,58,
27.531,191.155,-15288,16545,58,
27.5412,190.563,-15191,17101,58,
27.5512,190.918,-15244,16802,58,
27.5609,190.8,-15242,16872,58,
27.5712,190.8,-15243,16953,58,
27.5811,190.8,-15244,16844,58,
27.5912,190.8,-15247,16858,58,
27.6011,190.8,-15256,16914,58,
27.6109,190.8,-15240,16897,58,
27.6212,190.8,-15261,16891,58,
27.631,190.8,-15254,16892,58,
27.641,186.077,-14552,20134,57,
27.651,175,-12779,25831,57,
27.661,187.821,-14832,18815,57,
27.6712,181.594,-13597,23441,57,
27.6811,180.847,-13404,24040,57,
27.6912,182.59,-13844,22614,57,
27.7009,180.349,-13244,24537,57,
27.7109,181.345,-13512,23641,57,
27.7211,180.349,-13259,24431,57,
27.7309,180.847,-13417,23931,57,
27.7412,180.598,-13339,24122,57,
27.751,180.598,-13330,24134,57,
27.761,180.847,-13398,24046,57,
27.7709,180.598,-13344,24144,57,
27.7809,180.598,-13343,24130,57,
27.791,180.847,-13367,24065,57,
27.801,180.598,-13340,24086,57,
27.8109,180.598,-13346,24106,57,
27.8212,180.598,-13356,24115,57,
27.831,180.598,-13354,24083,57,
27.8412,170,-12349,28605,56,
27.851,171.25,-12472,26401,56,
27.8609,168,-11763,27972,56,
27.8712,168.727,-12027,27510,56,
27.881,169.455,-12215,26988,56,
27.8912,167.637,-11641,28151,56,
27.9011,169.818,-12323,27038,56,
27.911,168.364,-11886,27680,56,
27.9212,169.091,-12125,27234,56,
27.931,168.727,-12010,27478,56,
27.9412,169.091,-12044,27372,56,
27.9511,169.091,-12062,27414,56,
27.961,169.091,-12032,27412,56,
27.9712,169.091,-12037,27386,56,
27.9811,169.091,-12067,27413,56,
27.9912,169.091,-12031,27402,56,
28.0011,169.091,-12028,27392,56,
28.0109,169.091,-12056,27384,56,
28.0212,169.091,-12050,27386,56,
28.031,169.091,-12056,27396,56,
28.0412,162.182,-9320,31521,55,
28.0511,165.818,-10857,29242,55,
28.061,162.545,-9461,31358,55,
28.0712,165.455,-10737,29457,55,
28.081,163.273,-9809,31244,55,
28.0912,165.091,-10853,29347,55,
28.1011,163.636,-9922,30716,55,
28.1109,165.091,-10610,29698,55,
28.1212,164,-10188,30352,55,
28.131,164.727,-10483,29897,55,
28.1411,164.364,-10279,30136,55,
28.1511,164.727,-10372,30107,55,
28.1609,164.727,-10390,30043,55,
28.1711,164.364,-10352,30134,55,
28.181,164.727,-10370,30094,55,
28.1911,164.727,-10361,30042,55,
28.201,164.727,-10345,30081,55,
28.2109,164.727,-10380,30101,55,
28.2212,164.727,-10363,30103,55,
28.231,164.727,-10364,30102,55,
28.2409,157.714,-7299,32608,54,
28.251,152.571,-5670,32608,54,
28.2609,162.182,-9210,31490,54,
28.2712,153.428,-5385,32576,54,
28.281,156.857,-6928,32576,54,
28.2912,160,-8073,32576,54,
28.3011,159.428,-7844,32576,54,
28.3109,159.428,-7702,32608,54,
28.3212,159.428,-7812,32608,54,
28.3309,159.428,-7737,32576,54,
28.3411,159.428,-7798,32608,54,
28.3529,159.428,-7782,32608,54,
28.3611,159.428,-7769,32576,54,
28.3711,159.428,-7767,32576,54,
28.381,159.428,-7738,32576,54,
28.3911,159.428,-7762,32576,54,
28.4011,159.428,-7775,32608,54,
28.4109,159.428,-7773,32576,54,
28.4212,159.428,-7777,32608,54,
28.4309,159.428,-7757,32576,53,
28.4412,146.552,-3545,32608,53,
28.451,148.276,-4292,32608,53,
28.4609,143.104,-2018,32608,53,
28.4712,151.714,-5547,32608,53,
28.481,144.253,-2423,32576,53,
28.4912,150,-5068,32608,53,
28.501,145.402,-2883,32576,53,
28.511,148.85,-4493,32576,53,
28.5212,146.552,-3145,32576,53,
28.531,148.276,-4142,32576,53,
28.5412,146.552,-3520,32576,53,
28.5511,147.701,-3858,32576,53,
28.5609,147.126,-3651,32576,53,
28.5712,147.701,-3827,32576,53,
28.5808,147.126,-3720,32576,53,
28.5912,147.126,-3723,32576,53,
28.6011,147.126,-3758,32576,53,
28.6109,147.126,-3717,32576,53,
28.6212,147.126,-3755,32576,53,
28.631,147.126,-3754,32576,52,
28.6411,140.23,203,32608,52,
28.6511,145.402,-3010,32576,52,
28.661,140,-308,32576,52,
28.6712,144.253,-2514,32576,52,
28.681,140.804,-953,32576,52,
28.6912,143.104,-1918,32576,52,
28.7011,142.529,-1354,32576,52,
28.7109,142.529,-1776,32576,52,
28.7212,142.529,-1602,32576,52,
28.7309,142.529,-1713,32576,52,
28.7411,142.529,-1619,32576,52,
28.7509,142.529,-1699,32576,52,
28.7609,142.529,-1668,32576,52,
28.771,142.529,-1648,32576,52,
28.7809,142.529,-1666,32576,52,
28.7909,142.529,-1643,32576,52,
28.8009,142.529,-1658,32608,52,
28.8108,142.529,-1662,32576,52,
28.8212,142.529,-1638,32576,52,
28.831,142.529,-1644,32576,51,
